ID,Image_link,link_anime,Title,SubTitle,Description,Tập mới,Tập mới nhất,Lịch chiếu,Thể loại,Đạo diễn,Quốc gia,Thời lượng
433,https://animevui.org/uploads/hackthe-movie-sekai-no-mukou-ni-a26_1732459386.webp,https://animevui.org/thong-tin-phim/hackthe-movie-sekai-no-mukou-ni-hd482934,.hack//The Movie: Sekai no Mukou ni,.hack//Beyond the World,"Năm 2024, mạng máy tính chiếm ưu thế trong suốt cuộc sống hàng ngày. Sora Yuuki là một cô gái 14 tuổi. Một ngày, cô được mời đến một trò chơi trực tuyến ""Thế giới"". Sau một tai nạn trong trò chơi, thế giới thực bắt đầu biến dạng.","Tập 03, Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 3 VietSub,Đang cập nhật...,Game,Đạo diễn: Matsuyama Hiroshi,Quốc gia: Nhật Bản,1 giờ 50 phút
434,https://animevui.org/uploads/hagane-orchestra-a1150_1732457574.webp,https://animevui.org/thong-tin-phim/hagane-orchestra-hd482934,Hagane Orchestra,Hagane Orchestra,1 bộ anime dựa trên game di động phim nói về Một nhóm các cô gái trẻ kiếm sống bằng cách chạy 1 chiếc xe bọc thép trong một thị trấn sa mạc.,Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Game, Parody",Đạo diễn: Oota Masahiko,Quốc gia: Nhật Bản,01/12
435,https://animevui.org/uploads/haigakura-a5472_1732375236.webp,https://animevui.org/thong-tin-phim/haigakura-hd482934,Haigakura,ハイガクラ,"Câu chuyện diễn ra ở một thế giới khác nơi có các vị thần. Thế giới này nằm trên bầu trời và dưới đại dương. Bốn vị ác thần từng hỗ trợ thế giới này bằng cách đóng vai trò là trụ cột, nhưng họ đã bỏ chạy cùng với tất cả các vị thần nhỏ khác sống ở thế giới này. Vì thế người ta gọi là Kashikan's xuất hiện. Công việc của họ là bắt giữ những vị thần đã bỏ trốn và trả lại sự ổn định cho đất nước. Nhân vật chính Ichiyou là một Kashikan bất đắc dĩ nhận công việc này để giành lại tự do cho cha nuôi của mình. Cha nuôi của anh, một con hổ, bị bắt để thay thế tứ thần đã bỏ trốn. Mục tiêu chính của Ichiyou là bắt lại ác thần và lấy lại cuộc sống bình yên mà anh từng sống.","Tập 13, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Anime bộ, Fantasy, Josei, Anime mới",Đạo diễn: Yamamoto Junichi,Quốc gia: Nhật Bản,13/13
436,https://animevui.org/uploads/1751270293_haikyu-movie-tran-chien-bai-phe-lieu-hd482934-1751270293.webp,https://animevui.org/thong-tin-phim/haikyu-movie-tran-chien-bai-phe-lieu-hd482934,Haikyuu!! Movie: Trận Chiến Bãi Phế Liệu,"Haikyuu!! Movie: Gomisuteba no Kessen, Haikyu!! Movie: The Dumpster Battle, Haikyu!! Final Movie","Một trong những series manga và anime thể thao về bóng chuyền nổi tiếng nhất mọi thời đại. Cuộc đối đầu bóng chuyền giữa hai đối thủ đầy ""duyên nợ"" Cao trung Karasuno và THPT Nekoma hứa hẹn sẽ vô cùng kịch tính và không kém phần thú vị. Bạn sẽ theo team Quạ hay team Mèo!",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Sports, Anime lẻ, Anime mới, Drama, Shounen, School, Comedy",Đạo diễn: Mitsunaka Susumu,Quốc gia: Nhật Bản,1 giờ 24 phút
437,https://animevui.org/uploads/haite-kudasai-takamine-san-a5606_1743748632.webp,https://animevui.org/thong-tin-phim/haite-kudasai-takamine-san-hd482934,"Haite Kudasai, Takamine-san","Please Put Them On, Takamine-san, Let Me Put Your Panties On, Takamine-san, Please Put These On, Takamine-san","Takamine-san là hội trưởng hội học sinh của trường và được xem như một nữ thần. Một ngày nọ, tình cờ Shirota-kun vô tình thấy được ngực trần của hội trưởng, và từ đó cũng hé lộ ra bí mật mà cô ấy đang che giấu, liệu bí mật đó là!?","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Romance, Ecchi, Comedy",Đạo diễn:,Quốc gia: Nhật Bản,12/12
438,https://animevui.org/uploads/haiyore-nyaruko-san-f-a77_1735040859.webp,https://animevui.org/thong-tin-phim/haiyore-nyaruko-san-f-hd482934,Haiyore! Nyaruko-san F,,"Ova mới của Haiyore! Nyaruko San, câu chuyện tiếp theo ở SS2",Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,parody,Đạo diễn: Nagasawa Tsuyoshi,Quốc gia: Nhật Bản,27 phút
439,https://animevui.org/uploads/haiyore-nyaruko-san-s1-a23_1735040863.webp,https://animevui.org/thong-tin-phim/haiyore-nyaruko-san-hd482934,Haiyore! Nyaruko-san,"Nyaruko: Crawling With Love!, Nyarko-san: Another Crawling Chaos, Haiyoru! Nyaruko-san","Câu chuyện nói về Nyaruko, một vị thần hỗn mang bất thể, đã biến mình thành 1 cô gái tóc bạc ngây thơ bình thường.Mahiro Yasaka là 1 học sinh cao trung bình thường, cho đến 1 ngày bình thường kia cậu bị truy đuổi bởi người ngoài hành tinh và được Nyaruko cứu.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,parody,Đạo diễn: Nagasawa Tsuyoshi,Quốc gia: Nhật Bản,12/12
440,https://animevui.org/uploads/haiyore-nyaruko-san-w-i1-a76_1735040860.webp,https://animevui.org/thong-tin-phim/haiyore-nyaruko-san-w-hd482934,Haiyore! Nyaruko-san W,"Nyaruko: Crawling With Love! Second Season, Haiyore! Nyaruko-san 2, Haiyoru! Nyaruko-san 2, Nyarko-san: Another Crawling Chaos W","Tiếp nối SS1 vẫn là câu chuyện nói về Nyaruko, một vị thần hỗn mang bất thể, đã biến mình thành 1 cô gái tóc bạc ngây thơ bình thường.Mahiro Yasaka là 1 học sinh cao trung bình thường, cho đến 1 ngày bình thường kia cậu bị truy đuổi bởi người ngoài hành tinh và được Nyaruko cứu. Và đây là phần 2 của câu chuyện. Mời các bạn xem để biết thêm nhé.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,parody,Đạo diễn: Nagasawa Tsuyoshi,Quốc gia: Nhật Bản,12/12
441,https://animevui.org/uploads/haiyore-nyaruko-san-w-ova-a78_1735040862.webp,https://animevui.org/thong-tin-phim/haiyore-nyaruko-san-w-ova-hd482934,Haiyore! Nyaruko-san W OVA,,"Cảnh tắm suối nước nóng mà bạn nào cũng muốn xem, OVA về suối nước nóng của Haiyore",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,parody,Đạo diễn: Takiyama Shintetsu,Quốc gia: Nhật Bản,15 phút
442,https://animevui.org/uploads/hakozume-kouban-joshi-no-gyakushuu-a4408_1732442388.webp,https://animevui.org/thong-tin-phim/hakozume-nu-canh-sat-phan-cong-hd482934,Hakozume: Nữ Cảnh Sát Phản Công,"Hakozume: Kouban Joshi no Gyakushuu, Police in a Pod","Nữ cảnh sát Kawai đã có đủ nghề nghiệp mà cô ấy thậm chí còn chưa đến và chuẩn bị nộp hồ sơ đăng ký, thì điều không tưởng đã xảy ra — cô ấy đã gặp nữ giám đốc mới của trạm của mình! Và sau khi dành một ít thời gian với hình mẫu tuyệt đẹp này, Kawai nhận ra rằng có lẽ rốt cuộc cô ấy vẫn chưa hoàn thành việc làm một sĩ quan.","Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,Police,Đạo diễn: Satou Yuuzou,Quốc gia: Nhật Bản,13/13
443,https://animevui.org/uploads/hakozume-tatakau-koban-joshi-live-action-a4606_1732442298.webp,https://animevui.org/thong-tin-phim/hakozume-tatakau-koban-joshi-live-action-hd482934,Hakozume: Tatakau! Koban Joshi Live Action,Police in a Pod,Phần Live Action của Hakozume: Tatakau! Koban Joshi,"Tập 09_END, Tập 08, Tập 07",Phim đang chiếu / Cập Nhật Tập 9 VietSub,Đang cập nhật...,Police,"Đạo diễn: Sugawara Shintaro, Nagumo Seiichi",Quốc gia: Nhật Bản,09/09
444,https://animevui.org/uploads/hamatora-the-animation-i3-a1319_1733466676.webp,https://animevui.org/thong-tin-phim/hamatora-the-animation-hd482934,Hamatora The Animation,,,Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,Super Power,Đạo diễn: Đang cập nhật...,Quốc gia: Đang cập nhật...,Đang cập nhật...
445,https://animevui.org/uploads/hamidashi-creative-a5479_1732292054.webp,https://animevui.org/thong-tin-phim/hamidashi-creative-hd482934,Hamidashi Creative,,"Cuối tháng 6, và mùa hè dường như đã khép lại. Tomohiro Izumi, được chính bản thân và những người xung quanh công nhận là người hướng nội, đang dành một ngày yên tĩnh khác trong góc nhỏ của lớp học... hay ít nhất là anh nghĩ vậy.""Chúc mừng! Em đã được chọn làm chủ tịch hội học sinh tiếp theo của chúng ta!""Cuộc xổ số chủ tịch hội học sinh, được tổ chức ngẫu nhiên bởi học viện. Tomohiro đã may mắn được chọn một cách ngẫu nhiên nhờ vào sự may mắn vô lý của mình! Bây giờ, ánh đèn sân khấu đột nhiên đổ dồn về phía anh, và kết quả là, những tin đồn về anh bắt đầu lan truyền. Không còn cách nào khác, Tomohiro dựa vào cố vấn của mình để bắt đầu tập hợp những đồng minh mà anh có thể tin tưởng.Nhưng không có ứng cử viên nào mà cố vấn của anh gợi ý, từ bạn cùng lớp Kano đến đàn em Asumi, và thậm chí cả cô em gái Hiyori, thậm chí còn đến trường!? Giữa tất cả sự hỗn loạn này, ngay cả cựu chủ tịch mà không ai có thể liên lạc được, Shio, cũng xuất hiện...!Đó có phải là số phận, hay là một kết cục đã được định sẵn? Cuộc chiến chưa từng có và chưa từng có của ""Chủ tịch Hội học sinh xổ số ngẫu nhiên"" sắp bắt đầu!","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"School, Anime mới",Đạo diễn:,Quốc gia: Nhật Bản,12/12
446,https://animevui.org/uploads/hammer-session-a1344_1732457538.webp,https://animevui.org/thong-tin-phim/hammer-session-hd482934,Hammer Session,Thầy Giáo Tuyệt Chiêu,"Thầy Giáo Tuyệt Chiêu, Hammer Session 2010  Phim Thầy Giáo Tuyệt Chiêu  kể về 2 tên tù nhân đã trốn thoát khỏi vòng vây của cảnh sát. Một là tay giang hồ. Người còn lại là Otowa Yonko(Hayami Mokomichi), 1 tên lừa đảo thiên tài . Anh trở thành giáo viên dưới cái tên Hachisuka Goro ở 1 trường học mà mình đang ẩn náu.  Ở đó, anh đã sử dụng tất cả những mánh khóe lừa đảo để “trị” những học sinh có vấn đề trong 1 khóa học có tên “khóa học đanh thép”…",Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,Game,"Đạo diễn: Yuji Nakamae, Manabu Aso",Quốc gia: Nhật Bản,11/11
447,https://animevui.org/uploads/hana-wa-saku-shura-no-gotoku-a5503_1733077585.webp,https://animevui.org/thong-tin-phim/hana-wa-saku-shura-no-gotoku-hd482934,"Hana wa Saku, Shura no Gotoku","Flower and Asura, Hanashura","Hana sống trên hòn đảo nhỏ Tonakijima với dân số 600 người và rất thích đọc sách cho trẻ em trên đảo. Mizuki, chủ tịch câu lạc bộ phát thanh truyền hình của trường, nhận thấy tài năng thu hút người khác thông qua cách kể chuyện của Hana và mời cô tham gia câu lạc bộ. Khi Hana bắt đầu cuộc hành trình mới này, cô trải nghiệm nhiều ""lần đầu tiên"" với các thành viên câu lạc bộ phát thanh truyền hình, khiến tình yêu đọc sách của cô ngày càng sâu sắc hơn.","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime sắp chiếu, Anime mới, Anime bộ, Seinen, School, Drama",Đạo diễn: Uwano Ayumu,Quốc gia: Nhật Bản,12/12
448,https://animevui.org/uploads/hananoi-kun-to-koi-no-yamai-a5208_1732450476.webp,https://animevui.org/thong-tin-phim/hananoi-va-trieu-chung-tinh-yeu-hd482934,Hananoi Và Triệu Chứng Tình Yêu,"Hananoi-kun to Koi no Yamai, A Condition Called Love, I'm Addicted to You.","Hananoi là một chàng trai khá nổi tiếng trong trường. Đẹp trai, thông minh và tuy khó gần nhưng lại bí ẩn lạ thường, không có cô gái nào là ngoài tầm với của anh. Trong một ngày mùa đông định mệnh, bạn cùng trường Hinase Hotaru chứng kiến cảnh anh ta chia tay với bạn gái rồi bị hất nước lên người. Sau đó, Hotaru tìm thấy Hananoi ở ghế đá công viên với ánh mắt trống rỗng dưới bầu trời tuyết. Vì quan tâm, cô đã che cho anh bằng chiếc ô của mình. Ngày hôm sau, Hananoi yêu cầu cô làm bạn gái của mình… Nhưng cô đã từ chối. Tuy nhiên, Hananoi không bỏ cuộc.Tại sao anh lại tử tế với Hotaru đến vậy? Tại sao lại phải là Hotaru? Hotaru có gì mà chỉ riêng cô ấy anh mới xoá bỏ rào cản của bản thân?","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"School, Anime mới",Đạo diễn: Makino Tomoe,Quốc gia: Nhật Bản,12/12
449,https://animevui.org/uploads/hanma-baki-son-of-ogre-2nd-season-a5034_1732456083.webp,https://animevui.org/thong-tin-phim/hanma-baki-son-of-ogre-2nd-season-hd482934,Hanma Baki: Son of Ogre 2nd Season,"Hanma Baki SS2, Baki Hanma 2nd Season, The Boy Fascinating the Fighting God",Phần 2 của Hanma Baki.,"Tập 27_END, Tập 26, Tập 25",Phim đang chiếu / Cập Nhật Tập 27 VietSub,Đang cập nhật...,Sports,Đạo diễn: Hirano Toshiki,Quốc gia: Nhật Bản,27/27
450,https://animevui.org/uploads/hanma-baki-vs-kengan-ashura-a5298_1732239593.webp,https://animevui.org/thong-tin-phim/hanma-baki-vs-kengan-ashura-hd482934,Hanma Baki vs. Kengan Ashura,Baki Hanma VS Kengan Ashura,Sự kết hợp giữa hai tác phảm Hanma Baki và Kengan Ashura trong một trận đấu.,Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Sports, Action, Anime mới",Đạo diễn: Hirano Toshiki,Quốc gia: Nhật Bản,60 phút
451,https://animevui.org/uploads/hanyou-no-yashahime-sengoku-otogizoushi-ni-no-shou-a4243_1732440797.webp,https://animevui.org/thong-tin-phim/hanyou-no-yashahime-sengoku-otogizoushi-ni-no-shou-hd482934,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,"Yashahime: Princess Half-Demon: The Second Act, Hanyou no Yashahime: Sengoku Otogizoushi 2nd Season",Phần thứ 2 của Hanyou no Yashahime: Sengoku Otogizoushi. nha!,"Tập 24_END, Tập 23, Tập 22",Phim đang chiếu / Cập Nhật Tập 24 VietSub,Đang cập nhật...,Demons,Đạo diễn: Masakazu Hishida,Quốc gia: Nhật Bản,24/24
452,https://animevui.org/uploads/giji-harem-a5319_1732019326.webp,https://animevui.org/thong-tin-phim/hau-cung-gia-tao-hd482934,Hậu Cung Giả Tạo,"Giji Harem, Pseudo Harem","Một hậu cung chỉ có một nữ chính?!   Eiji Kitahama, học sinh cuối cấp của câu lạc bộ kịch, người khao khát có được một hậu cung giống như trong bộ truyện tranh, và Rin Nanakura, người không thể không đóng vai những nhân vật khác trước mặt đàn anh Kitahama của mình. Tsundere và Teaser, Clingy và Cool, cũng như Ladylike, càng đóng nhiều nhân vật, cô càng mất kiểm soát cảm xúc dành cho tiền bối của mình. Phải chăng Nanakura đã bộc lộ con người thật của mình với tiền bối, một người có phần ngốc nghếch và cứng đầu?","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"School, Comedy, Anime mới",Đạo diễn: Kikuchi Toshihiro,Quốc gia: Nhật Bản,12/12
453,https://animevui.org/uploads/hayate-no-gotoku-atsu-ga-natsuize-mizugi-hen-i1-a1375_1735275293.webp,https://animevui.org/thong-tin-phim/hayate-no-gotoku-atsu-ga-natsuize-mizugi-hen-hd482934,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"Hayate the Combat Butler!! Episode 0, Hayate no Gotoku!! OVA",OVA phần Cuties...,Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,parody,Đạo diễn:,Quốc gia: Nhật Bản,27 phút
454,https://animevui.org/uploads/hayate-no-gotoku-cant-take-my-eyes-off-you-i4-a1372_1735275299.webp,https://animevui.org/thong-tin-phim/hayate-no-gotoku-cant-take-my-eyes-off-you-hd482934,Hayate no Gotoku! Can't Take My Eyes Off You,"Hayate the Combat Butler: Can't Take My Eyes Off You, Hayate no Gotoku (2012), Hayate the Combat Butler! Can't Take My Eyes Off You","Chuyện về 1 chàng quản gia, 1 cô chủ nhỏ, 1 căn nhà rộng...","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,parody,Đạo diễn:,Quốc gia: Nhật Bản,12/12
455,https://animevui.org/uploads/hayate-no-gotoku-cuties-i3-a1373_1735275297.webp,https://animevui.org/thong-tin-phim/hayate-no-gotoku-cuties-hd482934,Hayate no Gotoku! Cuties,"Hayate the Combat Butler! Cuties, Hayate no Gotoku! (2013)","Vâng, phần tiếp theo của ""Can't take my eyes off you!""","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,parody,Đạo diễn:,Quốc gia: Nhật Bản,12/12
456,https://animevui.org/uploads/hayate-no-gotoku-r1-a1371_1735275296.webp,https://animevui.org/thong-tin-phim/hayate-no-gotoku-hd482934,Hayate no Gotoku!,"Hayate the Combat Butler, Hayate no Gotoku!","Một anh chàng rơi vào cảnh nợ nần chồng chất buộc phải nhận làm quản gia cho một gia đình tỷ phú, một cô tiểu thư có vẻ ngoài hết sức dễ thương nhưng lại chẳng dễ gần chút nào. Câu chuyện bắt đầu như thế…","Tập 52_END, Tập 51, Tập 50",Phim đang chiếu / Cập Nhật Tập 52 VietSub,Đang cập nhật...,parody,Đạo diễn: Iwata Shiniichi,Quốc gia: Nhật Bản,52/52
